调仓日,方向,代码,名称,参考价(元),手数(手),股数(股),金额(元),手续费(元),调仓原因
2022-01-28,持有,300437,清水源,20.99,--,--,--,--,继续持有
2022-01-28,持有,688556,高测股份,67.71,--,--,--,--,继续持有
2022-01-28,持有,000056,*ST皇庭,7.05,--,--,--,--,继续持有
2022-01-28,持有,688533,上声电子,51.26,--,--,--,--,继续持有
2022-01-28,持有,300199,翰宇药业,11.6,--,--,--,--,继续持有
2022-01-28,持有,920826,盖世食品,13.65,--,--,--,--,继续持有
2022-01-28,持有,002374,中锐股份,5.69,--,--,--,--,继续持有
2022-02-17,卖出,603032,德新科技,61.8,3,300,18540.0,23.18,移出持仓池
2022-02-17,卖出,300969,恒帅股份,81.1,2,200,16220.0,20.28,移出持仓池
2022-02-17,卖出,600860,京城股份,14.39,13,1300,18707.0,23.38,移出持仓池
2022-02-17,卖出,300619,金银河,65.15,3,300,19545.0,24.43,移出持仓池
2022-02-17,卖出,300584,海辰药业,39.25,5,500,19625.0,24.53,移出持仓池
2022-02-17,卖出,688556,高测股份,62.73,3,300,18819.0,23.52,移出持仓池
2022-02-17,卖出,688533,上声电子,46.8,4,400,18720.0,23.4,移出持仓池
2022-02-17,卖出,920826,盖世食品,13.1,15,1500,19650.0,24.56,移出持仓池
2022-02-17,买入,300261,雅本化学,21.89,9,900,19701.0,24.63,纳入持仓池
2022-02-17,买入,300546,雄帝科技,37.72,5,500,18860.0,23.57,纳入持仓池
2022-02-17,买入,002761,浙江建投,17.53,11,1100,19283.0,24.1,纳入持仓池
2022-02-17,买入,603398,*ST沐邦,21.87,9,900,19683.0,24.6,纳入持仓池
2022-02-17,买入,002131,利欧股份,8.38,23,2300,19274.0,24.09,纳入持仓池
2022-02-17,买入,600880,博瑞传播,8.38,23,2300,19274.0,24.09,纳入持仓池
2022-02-17,买入,920090,*ST同辉,7.6,26,2600,19760.0,24.7,纳入持仓池
2022-02-17,买入,603399,永杉锂业,14.6,13,1300,18980.0,23.73,纳入持仓池
2022-02-17,持有,002432,九安医疗,60.41,--,--,--,--,继续持有
2022-02-17,持有,002487,大金重工,46.08,--,--,--,--,继续持有
2022-02-17,持有,920946,森萱医药,19.96,--,--,--,--,继续持有
2022-02-17,持有,000537,绿发电力,18.04,--,--,--,--,继续持有
2022-02-17,持有,603123,翠微股份,23.19,--,--,--,--,继续持有
2022-02-17,持有,300052,中青宝,25.77,--,--,--,--,继续持有
2022-02-17,持有,603665,康隆达,39.2,--,--,--,--,继续持有
2022-02-17,持有,300199,翰宇药业,15.66,--,--,--,--,继续持有
2022-02-17,持有,600071,凤凰光学,38.15,--,--,--,--,继续持有
2022-02-17,持有,300437,清水源,25.75,--,--,--,--,继续持有
2022-02-17,持有,000838,*ST发展,6.96,--,--,--,--,继续持有
2022-02-17,持有,603606,东方电缆,59.48,--,--,--,--,继续持有
2022-02-17,持有,600522,中天科技,18.12,--,--,--,--,继续持有
2022-02-17,持有,002265,建设工业,17.37,--,--,--,--,继续持有
2022-02-17,持有,002865,钧达股份,64.65,--,--,--,--,继续持有
2022-02-17,持有,002374,中锐股份,6.24,--,--,--,--,继续持有
2022-02-17,持有,002349,精华制药,13.18,--,--,--,--,继续持有
2022-02-17,持有,920670,数字人,28.4,--,--,--,--,继续持有
2022-02-17,持有,000056,*ST皇庭,8.14,--,--,--,--,继续持有
2022-02-17,持有,603985,恒润股份,49.7,--,--,--,--,继续持有
2022-02-17,持有,300769,德方纳米,590.6,--,--,--,--,继续持有
2022-02-17,持有,600995,南网储能,15.96,--,--,--,--,继续持有
2022-02-28,卖出,300546,雄帝科技,30.22,6,600,18132.0,22.66,移出持仓池
2022-02-28,卖出,002131,利欧股份,6.05,33,3300,19965.0,24.96,移出持仓池
2022-02-28,卖出,600880,博瑞传播,6.05,33,3300,19965.0,24.96,移出持仓池
2022-02-28,卖出,920090,*ST同辉,6.7,29,2900,19430.0,24.29,移出持仓池
2022-02-28,卖出,002374,中锐股份,5.26,38,3800,19988.0,24.98,移出持仓池
2022-02-28,卖出,920670,数字人,22.5,8,800,18000.0,22.5,移出持仓池
2022-02-28,买入,300584,海辰药业,71.0,2,200,14200.0,17.75,纳入持仓池
2022-02-28,买入,000815,美利云,12.89,15,1500,19335.0,24.17,纳入持仓池
2022-02-28,买入,300249,依米康,17.33,11,1100,19063.0,23.83,纳入持仓池
2022-02-28,买入,002779,中坚科技,26.39,7,700,18473.0,23.09,纳入持仓池
2022-02-28,买入,300203,聚光科技,28.68,6,600,17208.0,21.51,纳入持仓池
2022-02-28,买入,002738,中矿资源,107.79,1,100,10779.0,13.47,纳入持仓池
2022-02-28,买入,603297,永新光学,122.0,1,100,12200.0,15.25,纳入持仓池
2022-02-28,持有,002432,九安医疗,64.27,--,--,--,--,继续持有
2022-02-28,持有,300261,雅本化学,28.87,--,--,--,--,继续持有
2022-02-28,持有,000537,绿发电力,21.3,--,--,--,--,继续持有
2022-02-28,持有,002487,大金重工,43.54,--,--,--,--,继续持有
2022-02-28,持有,920946,森萱医药,19.74,--,--,--,--,继续持有
2022-02-28,持有,300199,翰宇药业,19.66,--,--,--,--,继续持有
2022-02-28,持有,603399,永杉锂业,21.43,--,--,--,--,继续持有
2022-02-28,持有,603665,康隆达,41.9,--,--,--,--,继续持有
2022-02-28,持有,600071,凤凰光学,39.91,--,--,--,--,继续持有
2022-02-28,持有,002865,钧达股份,76.49,--,--,--,--,继续持有
2022-02-28,持有,300052,中青宝,23.65,--,--,--,--,继续持有
2022-02-28,持有,603123,翠微股份,19.31,--,--,--,--,继续持有
2022-02-28,持有,000056,*ST皇庭,8.93,--,--,--,--,继续持有
2022-02-28,持有,000838,*ST发展,7.4,--,--,--,--,继续持有
2022-02-28,持有,300437,清水源,26.7,--,--,--,--,继续持有
2022-02-28,持有,603606,东方电缆,59.42,--,--,--,--,继续持有
2022-02-28,持有,002349,精华制药,14.02,--,--,--,--,继续持有
2022-02-28,持有,603398,*ST沐邦,22.0,--,--,--,--,继续持有
2022-02-28,持有,002265,建设工业,17.69,--,--,--,--,继续持有
2022-02-28,持有,600522,中天科技,18.71,--,--,--,--,继续持有
2022-02-28,持有,603985,恒润股份,45.42,--,--,--,--,继续持有
2022-02-28,持有,300769,德方纳米,656.0,--,--,--,--,继续持有
2022-02-28,持有,600995,南网储能,15.4,--,--,--,--,继续持有
2022-03-16,卖出,000056,*ST皇庭,6.74,29,2900,19546.0,24.43,移出持仓池
2022-03-16,卖出,603398,*ST沐邦,20.45,9,900,18405.0,23.01,移出持仓池
2022-03-16,卖出,002265,建设工业,14.89,13,1300,19357.0,24.2,移出持仓池
2022-03-16,卖出,300203,聚光科技,25.8,7,700,18060.0,22.57,移出持仓池
2022-03-16,卖出,603985,恒润股份,33.77,5,500,16885.0,21.11,移出持仓池
2022-03-16,卖出,300769,德方纳米,631.02,0,0,0.0,0.0,移出持仓池
2022-03-16,卖出,002738,中矿资源,95.6,2,200,19120.0,23.9,移出持仓池
2022-03-16,卖出,603297,永新光学,121.17,1,100,12117.0,15.15,移出持仓池
2022-03-16,卖出,600995,南网储能,13.62,14,1400,19068.0,23.84,移出持仓池
2022-03-16,买入,002761,浙江建投,31.46,6,600,18876.0,23.59,纳入持仓池
2022-03-16,买入,600056,中国医药,27.49,7,700,19243.0,24.05,纳入持仓池
2022-03-16,买入,300546,雄帝科技,37.82,5,500,18910.0,23.64,纳入持仓池
2022-03-16,买入,300649,杭州园林,37.3,5,500,18650.0,23.31,纳入持仓池
2022-03-16,买入,688533,上声电子,47.5,4,400,19000.0,23.75,纳入持仓池
2022-03-16,买入,002053,云南能投,19.33,10,1000,19330.0,24.16,纳入持仓池
2022-03-16,买入,600818,ST中路,19.33,10,1000,19330.0,24.16,纳入持仓池
2022-03-16,买入,605116,奥锐特,29.0,6,600,17400.0,21.75,纳入持仓池
2022-03-16,买入,603363,傲农生物,18.19,10,1000,18190.0,22.74,纳入持仓池
2022-03-16,持有,002432,九安医疗,60.74,--,--,--,--,继续持有
2022-03-16,持有,300584,海辰药业,75.81,--,--,--,--,继续持有
2022-03-16,持有,300261,雅本化学,26.45,--,--,--,--,继续持有
2022-03-16,持有,300199,翰宇药业,20.65,--,--,--,--,继续持有
2022-03-16,持有,920946,森萱医药,20.62,--,--,--,--,继续持有
2022-03-16,持有,603665,康隆达,44.56,--,--,--,--,继续持有
2022-03-16,持有,000537,绿发电力,16.32,--,--,--,--,继续持有
2022-03-16,持有,300052,中青宝,25.89,--,--,--,--,继续持有
2022-03-16,持有,002865,钧达股份,90.4,--,--,--,--,继续持有
2022-03-16,持有,300249,依米康,20.2,--,--,--,--,继续持有
2022-03-16,持有,000838,*ST发展,9.05,--,--,--,--,继续持有
2022-03-16,持有,603399,永杉锂业,19.46,--,--,--,--,继续持有
2022-03-16,持有,600071,凤凰光学,39.5,--,--,--,--,继续持有
2022-03-16,持有,000815,美利云,19.16,--,--,--,--,继续持有
2022-03-16,持有,002349,精华制药,15.83,--,--,--,--,继续持有
2022-03-16,持有,002487,大金重工,33.82,--,--,--,--,继续持有
2022-03-16,持有,603123,翠微股份,16.67,--,--,--,--,继续持有
2022-03-16,持有,600522,中天科技,19.03,--,--,--,--,继续持有
2022-03-16,持有,300437,清水源,22.78,--,--,--,--,继续持有
2022-03-16,持有,603606,东方电缆,57.05,--,--,--,--,继续持有
2022-03-16,持有,002779,中坚科技,26.48,--,--,--,--,继续持有
2022-03-31,卖出,000537,绿发电力,17.01,11,1100,18711.0,23.39,移出持仓池
2022-03-31,卖出,300052,中青宝,27.19,7,700,19033.0,23.79,移出持仓池
2022-03-31,卖出,600071,凤凰光学,34.95,5,500,17475.0,21.84,移出持仓池
2022-03-31,卖出,002487,大金重工,31.3,6,600,18780.0,23.48,移出持仓池
2022-03-31,卖出,600522,中天科技,17.0,11,1100,18700.0,23.38,移出持仓池
2022-03-31,卖出,300649,杭州园林,34.2,5,500,17100.0,21.38,移出持仓池
2022-03-31,卖出,300437,清水源,23.61,8,800,18888.0,23.61,移出持仓池
2022-03-31,卖出,603606,东方电缆,51.55,3,300,15465.0,19.33,移出持仓池
2022-03-31,卖出,002053,云南能投,18.77,10,1000,18770.0,23.46,移出持仓池
2022-03-31,卖出,600818,ST中路,18.77,10,1000,18770.0,23.46,移出持仓池
2022-03-31,卖出,605116,奥锐特,23.77,8,800,19016.0,23.77,移出持仓池
2022-03-31,卖出,002779,中坚科技,26.3,7,700,18410.0,23.01,移出持仓池
2022-03-31,买入,000965,天保基建,8.55,23,2300,19665.0,24.58,纳入持仓池
2022-03-31,买入,600860,京城股份,19.3,10,1000,19300.0,24.12,纳入持仓池
2022-03-31,买入,000056,*ST皇庭,8.5,23,2300,19550.0,24.44,纳入持仓池
2022-03-31,买入,002864,盘龙药业,62.04,3,300,18612.0,23.27,纳入持仓池
2022-03-31,买入,000665,湖北广电,9.48,21,2100,19908.0,24.89,纳入持仓池
2022-03-31,买入,000410,沈阳机床,14.14,14,1400,19796.0,24.75,纳入持仓池
2022-03-31,买入,000736,*ST中地,14.14,14,1400,19796.0,24.75,纳入持仓池
2022-03-31,买入,002537,海联金汇,12.53,15,1500,18795.0,23.49,纳入持仓池
2022-03-31,买入,002731,ST萃华,14.89,13,1300,19357.0,24.2,纳入持仓池
2022-03-31,买入,600706,曲江文旅,14.86,13,1300,19318.0,24.15,纳入持仓池
2022-03-31,买入,600657,信达地产,7.66,26,2600,19916.0,24.89,纳入持仓池
2022-03-31,买入,603229,奥翔药业,58.67,3,300,17601.0,22.0,纳入持仓池
2022-03-31,持有,002432,九安医疗,75.68,--,--,--,--,继续持有
2022-03-31,持有,002761,浙江建投,35.66,--,--,--,--,继续持有
2022-03-31,持有,603399,永杉锂业,27.37,--,--,--,--,继续持有
2022-03-31,持有,300261,雅本化学,24.02,--,--,--,--,继续持有
2022-03-31,持有,002349,精华制药,22.37,--,--,--,--,继续持有
2022-03-31,持有,300199,翰宇药业,17.49,--,--,--,--,继续持有
2022-03-31,持有,300584,海辰药业,55.01,--,--,--,--,继续持有
2022-03-31,持有,600056,中国医药,36.36,--,--,--,--,继续持有
2022-03-31,持有,000838,*ST发展,9.14,--,--,--,--,继续持有
2022-03-31,持有,300546,雄帝科技,44.02,--,--,--,--,继续持有
2022-03-31,持有,603363,傲农生物,23.8,--,--,--,--,继续持有
2022-03-31,持有,002865,钧达股份,83.07,--,--,--,--,继续持有
2022-03-31,持有,603665,康隆达,45.4,--,--,--,--,继续持有
2022-03-31,持有,603123,翠微股份,19.13,--,--,--,--,继续持有
2022-03-31,持有,920946,森萱医药,19.09,--,--,--,--,继续持有
2022-03-31,持有,000815,美利云,15.2,--,--,--,--,继续持有
2022-03-31,持有,688533,上声电子,44.4,--,--,--,--,继续持有
2022-03-31,持有,300249,依米康,15.96,--,--,--,--,继续持有
2022-04-18,卖出,300546,雄帝科技,31.62,6,600,18972.0,23.71,移出持仓池
2022-04-18,卖出,603665,康隆达,39.19,5,500,19595.0,24.49,移出持仓池
2022-04-18,卖出,002864,盘龙药业,45.12,4,400,18048.0,22.56,移出持仓池
2022-04-18,卖出,000815,美利云,12.37,16,1600,19792.0,24.74,移出持仓池
2022-04-18,卖出,002537,海联金汇,9.14,21,2100,19194.0,23.99,移出持仓池
2022-04-18,卖出,300249,依米康,12.62,15,1500,18930.0,23.66,移出持仓池
2022-04-18,卖出,002731,ST萃华,14.27,14,1400,19978.0,24.97,移出持仓池
2022-04-18,卖出,600706,曲江文旅,12.37,16,1600,19792.0,24.74,移出持仓池
2022-04-18,卖出,600657,信达地产,6.03,33,3300,19899.0,24.87,移出持仓池
2022-04-18,买入,600381,*ST春天,18.82,10,1000,18820.0,23.53,纳入持仓池
2022-04-18,买入,301073,君亭酒店,76.06,2,200,15212.0,19.02,纳入持仓池
2022-04-18,买入,301060,兰卫医学,46.71,4,400,18684.0,23.36,纳入持仓池
2022-04-18,买入,002053,云南能投,19.11,10,1000,19110.0,23.89,纳入持仓池
2022-04-18,买入,600818,ST中路,19.11,10,1000,19110.0,23.89,纳入持仓池
2022-04-18,买入,000521,长虹美菱,39.1,5,500,19550.0,24.44,纳入持仓池
2022-04-18,买入,000893,亚钾国际,39.1,5,500,19550.0,24.44,纳入持仓池
2022-04-18,买入,000514,渝 开 发,6.73,29,2900,19517.0,24.4,纳入持仓池
2022-04-18,买入,603648,畅联股份,16.14,12,1200,19368.0,24.21,纳入持仓池
2022-04-18,持有,002432,九安医疗,80.9,--,--,--,--,继续持有
2022-04-18,持有,603399,永杉锂业,27.0,--,--,--,--,继续持有
2022-04-18,持有,000410,沈阳机床,22.0,--,--,--,--,继续持有
2022-04-18,持有,000736,*ST中地,22.0,--,--,--,--,继续持有
2022-04-18,持有,002761,浙江建投,23.51,--,--,--,--,继续持有
2022-04-18,持有,300261,雅本化学,16.74,--,--,--,--,继续持有
2022-04-18,持有,000965,天保基建,7.02,--,--,--,--,继续持有
2022-04-18,持有,002349,精华制药,16.95,--,--,--,--,继续持有
2022-04-18,持有,603363,傲农生物,26.65,--,--,--,--,继续持有
2022-04-18,持有,600860,京城股份,16.97,--,--,--,--,继续持有
2022-04-18,持有,603229,奥翔药业,71.6,--,--,--,--,继续持有
2022-04-18,持有,300199,翰宇药业,14.74,--,--,--,--,继续持有
2022-04-18,持有,300584,海辰药业,45.12,--,--,--,--,继续持有
2022-04-18,持有,000838,*ST发展,7.62,--,--,--,--,继续持有
2022-04-18,持有,000056,*ST皇庭,8.07,--,--,--,--,继续持有
2022-04-18,持有,688533,上声电子,44.18,--,--,--,--,继续持有
2022-04-18,持有,002865,钧达股份,76.14,--,--,--,--,继续持有
2022-04-18,持有,603123,翠微股份,15.32,--,--,--,--,继续持有
2022-04-18,持有,920946,森萱医药,15.47,--,--,--,--,继续持有
2022-04-18,持有,000665,湖北广电,7.92,--,--,--,--,继续持有
2022-04-18,持有,600056,中国医药,24.24,--,--,--,--,继续持有
2022-04-29,卖出,603363,傲农生物,16.58,12,1200,19896.0,24.87,移出持仓池
2022-04-29,卖出,000056,*ST皇庭,5.35,37,3700,19795.0,24.74,移出持仓池
2022-04-29,卖出,002053,云南能投,15.41,12,1200,18492.0,23.12,移出持仓池
2022-04-29,卖出,600818,ST中路,15.41,12,1200,18492.0,23.12,移出持仓池
2022-04-29,卖出,000521,长虹美菱,35.6,5,500,17800.0,22.25,移出持仓池
2022-04-29,卖出,000893,亚钾国际,35.6,5,500,17800.0,22.25,移出持仓池
2022-04-29,卖出,920946,森萱医药,12.14,16,1600,19424.0,24.28,移出持仓池
2022-04-29,卖出,000514,渝 开 发,5.47,36,3600,19692.0,24.62,移出持仓池
2022-04-29,卖出,603648,畅联股份,10.55,18,1800,18990.0,23.74,移出持仓池
2022-04-29,买入,600062,华润双鹤,30.11,6,600,18066.0,22.58,纳入持仓池
2022-04-29,买入,688091,上海谊众,112.68,1,100,11268.0,14.09,纳入持仓池
2022-04-29,买入,000722,湖南发展,15.11,13,1300,19643.0,24.55,纳入持仓池
2022-04-29,买入,600657,信达地产,6.61,30,3000,19830.0,24.79,纳入持仓池
2022-04-29,买入,600854,春兰股份,6.83,29,2900,19807.0,24.76,纳入持仓池
2022-04-29,买入,002244,滨江集团,8.24,24,2400,19776.0,24.72,纳入持仓池
2022-04-29,买入,688180,君实生物,95.46,2,200,19092.0,23.87,纳入持仓池
2022-04-29,买入,002205,国统股份,13.22,15,1500,19830.0,24.79,纳入持仓池
2022-04-29,买入,600078,澄星股份,11.8,16,1600,18880.0,23.6,纳入持仓池
2022-04-29,持有,002432,九安医疗,80.66,--,--,--,--,继续持有
2022-04-29,持有,000410,沈阳机床,25.41,--,--,--,--,继续持有
2022-04-29,持有,000736,*ST中地,25.41,--,--,--,--,继续持有
2022-04-29,持有,002761,浙江建投,30.75,--,--,--,--,继续持有
2022-04-29,持有,603399,永杉锂业,20.88,--,--,--,--,继续持有
2022-04-29,持有,000965,天保基建,6.83,--,--,--,--,继续持有
2022-04-29,持有,603229,奥翔药业,72.45,--,--,--,--,继续持有
2022-04-29,持有,300199,翰宇药业,13.78,--,--,--,--,继续持有
2022-04-29,持有,300261,雅本化学,13.57,--,--,--,--,继续持有
2022-04-29,持有,301073,君亭酒店,72.95,--,--,--,--,继续持有
2022-04-29,持有,600860,京城股份,15.82,--,--,--,--,继续持有
2022-04-29,持有,002349,精华制药,13.89,--,--,--,--,继续持有
2022-04-29,持有,600381,*ST春天,15.93,--,--,--,--,继续持有
2022-04-29,持有,688533,上声电子,42.84,--,--,--,--,继续持有
2022-04-29,持有,000838,*ST发展,6.49,--,--,--,--,继续持有
2022-04-29,持有,000665,湖北广电,7.55,--,--,--,--,继续持有
2022-04-29,持有,002865,钧达股份,71.08,--,--,--,--,继续持有
2022-04-29,持有,300584,海辰药业,33.61,--,--,--,--,继续持有
2022-04-29,持有,603123,翠微股份,12.58,--,--,--,--,继续持有
2022-04-29,持有,301060,兰卫医学,38.86,--,--,--,--,继续持有
2022-04-29,持有,600056,中国医药,21.15,--,--,--,--,继续持有
2022-05-18,卖出,688533,上声电子,47.76,4,400,19104.0,23.88,移出持仓池
2022-05-18,卖出,002865,钧达股份,78.12,2,200,15624.0,19.53,移出持仓池
2022-05-18,卖出,600854,春兰股份,6.85,29,2900,19865.0,24.83,移出持仓池
2022-05-18,卖出,002205,国统股份,12.32,16,1600,19712.0,24.64,移出持仓池
2022-05-18,卖出,301060,兰卫医学,39.23,5,500,19615.0,24.52,移出持仓池
2022-05-18,卖出,600056,中国医药,21.76,9,900,19584.0,24.48,移出持仓池
2022-05-18,卖出,600078,澄星股份,9.62,20,2000,19240.0,24.05,移出持仓池
2022-05-18,买入,603908,牧高笛,97.89,2,200,19578.0,24.47,纳入持仓池
2022-05-18,买入,000756,新华制药,25.15,7,700,17605.0,22.01,纳入持仓池
2022-05-18,买入,301089,拓新药业,141.0,1,100,14100.0,17.62,纳入持仓池
2022-05-18,买入,002561,徐家汇,15.95,12,1200,19140.0,23.93,纳入持仓池
2022-05-18,买入,600734,*ST实达,6.15,32,3200,19680.0,24.6,纳入持仓池
2022-05-18,买入,000525,红太阳,11.26,17,1700,19142.0,23.93,纳入持仓池
2022-05-18,买入,000815,美利云,11.62,17,1700,19754.0,24.69,纳入持仓池
2022-05-18,持有,002432,九安医疗,69.79,--,--,--,--,继续持有
2022-05-18,持有,002761,浙江建投,32.15,--,--,--,--,继续持有
2022-05-18,持有,000410,沈阳机床,20.75,--,--,--,--,继续持有
2022-05-18,持有,000736,*ST中地,20.75,--,--,--,--,继续持有
2022-05-18,持有,688091,上海谊众,151.2,--,--,--,--,继续持有
2022-05-18,持有,300261,雅本化学,17.69,--,--,--,--,继续持有
2022-05-18,持有,603399,永杉锂业,22.2,--,--,--,--,继续持有
