date,nav
2022-07-08,2.672710704348811
2022-07-11,2.672922824245982
2022-07-12,2.6731349609780652
2022-07-13,2.673347114546397
2022-07-14,2.6735592849523133
2022-07-15,2.673771472197151
2022-07-18,2.673983676282246
2022-07-19,2.6741958972089352
2022-07-20,2.674408134978555
2022-07-21,2.6746203895924423
2022-07-22,2.674832661051934
2022-07-25,2.675044949358367
2022-07-26,2.675257254513078
2022-07-27,2.6754695765174046
2022-07-28,2.675681915372684
2022-07-29,2.6758942710802534
2022-08-01,2.6761066436414502
2022-08-02,2.6763190330576125
2022-08-03,2.6765314393300774
2022-08-04,2.676743862460183
2022-08-05,2.676956302449267
2022-08-08,2.677168759298668
2022-08-09,2.6773812330097235
2022-08-10,2.677593723583772
2022-08-11,2.6778062310221515
2022-08-12,2.678018755326201
2022-08-15,2.6782312964972586
2022-08-16,2.6784438545366633
2022-08-17,2.6786564294457538
2022-08-18,2.678869021225869
2022-08-19,2.6790816298783473
2022-08-22,2.6792942554045283
2022-08-23,2.679506897805751
2022-08-24,2.679719557083355
2022-08-25,2.679932233238679
2022-08-26,2.680144926273063
2022-08-29,2.6803576361878467
2022-08-30,2.6805703629843696
2022-08-31,2.680783106663972
2022-09-01,2.6809958672279928
2022-09-02,2.6812086446777728
2022-09-05,2.681421439014652
2022-09-06,2.681634250239971
2022-09-07,2.6818470783550694
2022-09-08,2.682059923361288
2022-09-09,2.6822727852599675
2022-09-12,2.6824856640524484
2022-09-13,2.682698559740072
2022-09-14,2.6829114723241783
2022-09-15,2.6831244018061087
2022-09-16,2.6833373481872047
2022-09-19,2.683550311468807
2022-09-20,2.683763291652257
2022-09-21,2.6839762887388963
2022-09-22,2.6841893027300663
2022-09-23,2.6844023336271086
2022-09-26,2.6846153814313647
2022-09-27,2.6848284461441767
2022-09-28,2.6850415277668866
2022-09-29,2.6852546263008366
2022-09-30,2.6854677417473685
2022-10-03,2.685680874107825
2022-10-04,2.6858940233835478
2022-10-05,2.68610718957588
2022-10-06,2.686320372686164
2022-10-07,2.6865335727157422
2022-10-10,2.686746789665958
2022-10-11,2.6869600235381537
2022-10-12,2.6871732743336727
2022-10-13,2.687386542053858
2022-10-14,2.687599826700053
2022-10-17,2.687813128273601
2022-10-18,2.688026446775845
2022-10-19,2.6882397822081288
2022-10-20,2.6884531345717964
2022-10-21,2.688666503868191
2022-10-24,2.688879890098657
2022-10-25,2.689093293264538
2022-10-26,2.6893067133671784
2022-10-27,2.689520150407922
2022-10-28,2.6897336043881133
2022-10-31,2.6899470753090964
2022-11-01,2.690160563172216
2022-11-02,2.690374067978817
2022-11-03,2.690587589730244
2022-11-04,2.6908011284278417
2022-11-07,2.691014684072955
2022-11-08,2.691228256666929
2022-11-09,2.6914418462111094
2022-11-10,2.6916554527068404
2022-11-11,2.691869076155468
2022-11-14,2.6920827165583376
2022-11-15,2.6922963739167947
